end_date,profit_dedt,n_cashflow_act,total_cur_liab,total_ncl,total_assets,total_revenue,oper_cost,total_cur_assets,ts_code
20220630,110764439.01,291599516.21000004,2534904301.77,65530434.95,9508348711.74,2093464070.56,1728387624.9900002,4359553484.35,600433.SH
20220331,34618273.55,317857945.48,2170113072.79,158158356.14,9311270211.61,1721148406.83,1470913318.6,4192328709.55,600433.SH
20211231,-50859530.91,311700702.12,2211311223.09,159404437.51,9279578136.47,1951891188.0600004,1498931864.290001,4121166860.11,600433.SH
20210930,-16219575.640000008,692592477.23,2725274134.82,281460394.94,9815428313.59,4198286153.44,3498359594.2599993,4707005164.75,600433.SH
20220930,64284317.8,21450874.26999998,11086202306.49,1120346381.58,16160131231.3,2139196534.9799995,1625997944.04,12745082719.09,002368.SZ
20220630,11062735.12,-444433580.78,10366505796.93,1090785479.91,15449463202.66,3063062702.17,2580499594.7699995,12022997726.3,002368.SZ
20220331,15964545.33,-1473124552.06,11641501076.44,1102242807.39,16703135361.81,1859210979.5,1410852330.18,13453155628.27,002368.SZ
20211231,209986749.56,2557703131.0,12096122424.6,1071731617.99,17106414405.69,3502302131.2,2722224882.8500004,13838384988.67,002368.SZ
20210930,54797651.089999996,317632481.05999994,10062362457.06,1429296766.09,15242106048.84,3318463162.3,2817563804.7299995,12262255871.35,002368.SZ
20220930,1403231994.88,1249139403.6099997,21100768366.67,3695525328.68,49334099391.9,9063248017.39,5823885266.720001,16221526574.28,000937.SZ
20220630,1560183676.27,2468830271.48,21950555557.49,3654818565.84,48631465859.59,10754567929.900002,7299921126.049999,15550035214.49,000937.SZ
20220331,1046231340.66,631880143.14,21175193949.92,2576190667.47,49523390115.07,9232472480.43,6479479878.52,15623196531.67,000937.SZ
20211231,1427363296.0899997,2210097095.22,21628303085.43,3823046108.03,49936991044.63,9444168958.619999,5906607459.050001,17078513603.79,000937.SZ
20210930,609484229.3400002,2285413320.67,24108324896.81,3773175292.44,51127866912.12,9012164588.44,6959672355.690001,18587796338.67,000937.SZ
20220930,17911902.330000002,22929120.830000006,197912635.57,21240305.67,3059865947.38,113167004.38999999,54419770.94999999,2820879184.46,688262.SH
20220630,35386092.21,-1674195.5400000066,214092551.69,18382723.93,3037577404.82,159434539.25,70347427.03999999,2827279676.92,688262.SH
20220331,-15923528.48,-81686461.19,106453135.6,20248783.21,2931074644.71,49806002.11,27165727.4,2735042019.48,688262.SH
20211231,18740625.880000003,82275140.46000001,150388710.22,23257529.86,2977711602.83,142648102.08,53659822.099999994,2796136886.46,688262.SH
20210930,30667200.0,-22342519.73,122114301.97,11045111.91,641256461.65,124460383.36000001,53361667.900000006,464878995.2,688262.SH
20220930,5018468.8999999985,36425730.2,1011034409.77,175589192.39,2607475376.45,268429716.38999993,218747955.03000003,963450881.76,300733.SZ
20220630,7495437.570000004,43602382.24,1051065847.9,142168595.33,2603899888.84,240927491.15000004,188981490.49999997,958557624.13,300733.SZ
20220331,26709501.45,-18817922.87,953496932.61,160983350.51,2513760242.49,224896271.76,156754141.71,912719940.32,300733.SZ
20211231,-13506541.02,71740429.50999999,904206579.05,155637152.81,2412407582.07,227207195.49999994,177174550.19,874261072.5,300733.SZ
20210930,-2339822.740000002,16942932.43,672553652.74,193607812.86,2219738693.61,172387007.81,148024474.31,775038830.94,300733.SZ
20220930,158306802.32999998,207484275.83000004,575076522.26,111032065.64,8238989121.4,624037095.53,290831997.1700001,6450859627.56,002507.SZ
20220630,284032574.68999994,426905447.5799999,638345465.98,112664416.02,8123666773.59,733293467.3,310434324.80999994,6310063901.25,002507.SZ
20220331,194873999.52,112077466.59,639774564.96,110362743.95,8131377281.23,688547425.28,327951821.1,6297524328.34,002507.SZ
20211231,208713123.85000002,214397811.90000004,469672592.71,111981461.32,7748704934.69,563317961.5899999,360087642.1,5894286087.93,002507.SZ
20210930,112563926.07999998,273593663.92,546788456.49,99983901.09,7844442577.08,608592010.46,294304099.78,6021892431.42,002507.SZ
20220930,15996767.420000002,44009571.34,572157721.39,512374340.27,2307440965.43,206696246.69,50372726.989999995,611263227.36,000534.SZ
20220630,40222285.67,64082264.849999994,678765340.94,517422065.03,2369267045.73,238262847.19,59877806.20999999,745210307.19,000534.SZ
20220331,21789955.27,-86498490.82,648121636.91,510473544.23,2294402329.36,136369239.24,22588068.01,692438933.09,000534.SZ
20211231,9998600.079999998,61675992.28999999,579640889.77,438323453.37,2117454697.21,186937818.65999997,40390346.17,663389003.51,000534.SZ
20210930,14216066.860000003,44316970.06,506071610.61,471814798.03,2031268799.17,189273554.22999996,41405389.78999999,590433660.9,000534.SZ
20220930,13678220.800000004,33210979.939999998,1386997838.13,319331786.1,3366465680.51,495071251.71000004,397258407.7700001,1619194183.54,003042.SZ
20220630,18045917.379999995,-66155496.22,1543132031.62,248884281.93,3438440157.61,592467211.5799999,486220121.13,1748793961.87,003042.SZ
20220331,23587193.6,-77047987.38,1412162732.6,246007617.53,3309002177.43,419024555.2,303942422.28,1688237370.95,003042.SZ
20211231,52665306.550000004,141168191.87,1344178612.38,249473465.52,3220519913.33,444776033.75,272494567.2500001,1648040453.66,003042.SZ
20210930,23614777.74,27924537.959999993,1140368200.91,293827202.8,3009318933.62,369242131.99,283932421.78999996,1516406502.49,003042.SZ
20220930,2586792722.51,538167178.29,89502930726.76,16708235253.88,160110842620.31,63291092079.15999,55011417209.14,104508919411.95,002475.SZ
20220630,1868038609.22,1144968241.7799997,63879412125.43,17343810778.0,131355121967.26,40361448994.51,35055697356.12999,77114822160.5,002475.SZ
20220331,1523761959.82,1278178911.17,64684039778.36,12506159426.75,125510269760.87,41599710846.1,36686137643.16,73959130269.51,002475.SZ
20211231,2021340170.98,-322841395.9499998,64830699026.84,9958755591.47,120572098167.88,72933514512.07999,67089002591.380005,72309043621.73,002475.SZ
20210930,1471991374.5,5419705921.15,53961866009.75,9467168256.41,106206085193.34,32865598826.820007,27607188362.269997,63052520181.47,002475.SZ
20220930,165975651.23999995,-6410543544.92,56799285036.91,-1164006615.08,96340274507.5,7606170308.58,6706388112.619999,67365428814.08,600893.SH
20220630,438063785.9,-5782414111.280001,54941665611.01,-497169396.82,94711454470.96,9405708527.18,8244666688.9,65889929556.35,600893.SH
20220331,35363557.92,-3643271712.07,52757256659.86,-561305600.73,92240118782.77,5400028236.17,4831414814.67,63714341366.08,600893.SH
20211231,39133792.53999996,7944655849.779999,50546366080.18,164729343.57,90648498035.02,15759300691.230003,14147300771.130001,62303201347.07,600893.SH
20210930,280822802.98,-4264332797.67,52269681903.58,-390699043.15,90651994482.72,8259130919.029999,7378473195.61,63489207387.87,600893.SH
20220930,66177107.46000001,44026029.25,512131429.6,301677517.19,3421257718.72,359179039.87,194237659.08000004,2950948336.18,002658.SZ
20220630,74302387.69,59888939.97,497165415.36,297814748.74,3324953058.92,359233361.8,187945778.13,2851414988.49,002658.SZ
20220331,54707562.94,-19020946.44,512068328.8,294355085.02,3441802608.35,314445186.94,164302269.49,2971822870.54,002658.SZ
20211231,53265141.04000001,128854519.96,577969032.49,304244675.3,3436303691.5,501524319.73,290748501.01,2962511911.8,002658.SZ
20210930,40713142.60000001,65848671.08,507932553.41,304616916.86,3329632547.83,300823192.8399999,163004037.52000004,2898072826.48,002658.SZ
20220930,55402331.97999999,121538255.54999998,827263667.87,445734145.89,3250858028.31,623313462.8200002,489590238.71000004,1700141913.93,603867.SH
20220630,77359924.57000001,107847439.73000002,859540106.9,315988933.8,3082668731.98,682207228.4699999,520903668.44000006,1677243405.36,603867.SH
20220331,97241992.45,38876621.23,755735891.47,212469638.78,2838478254.99,713846960.37,528608407.0,1562074033.8,603867.SH
20211231,84050161.58,65141553.410000004,879525547.98,178883799.91,2813210389.49,677096113.5699999,509630766.19000006,1578117271.76,603867.SH
20210930,12291521.459999993,-25674006.46,878921197.54,161754461.95,2681227407.82,548665124.99,475592443.68000007,1493508946.31,603867.SH
20220930,295146063.86,244797549.96999997,696432484.77,111092101.37,6245592383.91,1119026744.38,252097452.26,4456407912.73,002262.SZ
20220630,259930219.42999998,109286828.59000003,690290647.38,110519864.52,5946350781.44,1008505778.3600001,238701860.48,4228537758.4,002262.SZ
20220331,189736334.97,286170933.07,834876719.25,121062731.39,6046412939.87,992593188.54,244726448.92,4351847399.81,002262.SZ
20211231,99680701.03999996,172450726.34999996,681957284.96,111496392.3,5697186706.05,1043689479.6799998,192224787.56000006,4043183329.67,002262.SZ
20210930,262465299.43000007,200092274.01999998,550358937.57,131491987.84,5437323751.21,1026951360.0400002,253648287.73999995,3816813685.41,002262.SZ
20220930,93944092.53,187875394.54999998,5633189324.56,1458095474.03,12862008670.15,887291590.96,600134874.6200001,3410210123.08,300257.SZ
20220630,117639454.50999999,65443007.81,5543275399.16,1425379786.08,12356410841.4,921179209.89,659908055.55,3408472526.29,300257.SZ
20220331,101679216.66,84194198.34,5567598122.43,1452766002.71,12021821090.61,891092218.86,608902421.28,3679201493.02,300257.SZ
20211231,55416623.129999995,192940994.02999997,5231050896.68,1451793088.02,11608200646.68,911153032.1600003,561576111.5899997,3519159978.32,300257.SZ
20210930,77644168.21000001,137170479.03000003,5052456930.64,1703224815.31,11676731274.79,780671506.1799998,563202277.4300001,3630951287.89,300257.SZ
20220930,6900757.409999999,83906805.07999998,2156435795.6,340011094.54,4500880960.3,844327931.8100002,702252783.1800001,2924801380.46,002590.SZ
20220630,-1758079.629999999,164964534.44,1882464185.31,316163435.96,4151771673.98,703695097.49,597074945.87,2661267455.36,002590.SZ
20220331,-8495576.91,-87793.01,1747530339.42,274905809.43,4007928256.24,664133163.27,559133363.9,2582420654.5,002590.SZ
20211231,-493936.41000000015,22960478.54,1641564339.24,268968938.5,3901531670.42,796426247.5500002,633353042.72,2495161761.16,002590.SZ
20210930,-11683235.510000002,53623221.34,1484968198.46,225784125.1,3714685981.29,563562318.1799998,485095213.76,2358606030.45,002590.SZ
20220930,462530618.0,421537956.56999993,6734017630.83,2324476858.2,23569873466.33,3185688204.8099995,1080723551.0099998,15612873373.63,000513.SZ
20220630,485377040.80999994,716076874.22,6751507519.7,2199394730.78,22937729133.65,2823537744.6800003,1014176981.2,15013234496.16,000513.SZ
20220331,561046433.69,710308938.96,6614783104.48,2184530997.68,23729888204.2,3479027465.92,1177627078.95,15807296634.71,000513.SZ
20211231,282661070.8800001,596983897.81,6925068067.24,1135822729.96,22371915590.82,2694598485.4300003,1049615282.5699997,14673096594.67,000513.SZ
20210930,424316935.79999983,630433249.14,6572330031.45,1128638879.1,21688940819.79,3133733751.2699995,1078359501.39,14629868368.44,000513.SZ
20220930,36375000000.0,64665000000.0,153416000000.0,212714000000.0,934962000000.0,108790000000.0,50448000000.0,300631000000.0,600938.SH
20220630,36917000000.0,62811000000.0,166637000000.0,203364000000.0,919814000000.0,111457000000.0,53407000000.0,315484000000.0,600938.SH
20220331,33993000000.0,39416000000.0,98135000000.0,210285000000.0,824763000000.0,90898000000.0,37831000000.0,234303000000.0,600938.SH
20211231,35665105600.0,83734792600.0,93951119000.0,210642158900.0,786568360600.0,135878456800.0,65852019100.0,207980954600.0,600938.SH
20210630,32505596000.0,64158931900.0,90722446800.0,207680173300.0,756025404100.0,110233233800.0,55733419600.0,195517372700.0,600938.SH
20220930,241628244.70999998,78196599.42,1565015098.9,241029534.77,10856907020.16,1377391544.62,871172885.6999998,7772502832.84,300496.SZ
20220630,216109674.14999998,-4836235.820000008,1792455456.13,242649517.49,7675869550.96,1324229175.7600002,726307921.49,4638031736.97,300496.SZ
20220331,147022574.94,72260398.15,1764470863.5,238102765.31,7420758099.4,1152626137.29,675385783.49,4463940116.98,300496.SZ
20211231,169690105.56,325546306.33000004,1739905630.88,237214097.27,7238621058.07,1454533872.3000002,944588100.8900001,4331758877.28,300496.SZ
20210930,149827561.66,-210650998.86,1438271196.6,184360012.41,6425334045.54,977761752.6999998,577733177.0799999,3896558443.41,300496.SZ
20220930,254774836.51999998,529817607.1200001,6543637708.19,2466015795.88,26717312961.64,3393267938.1500006,1853036715.5,20156232917.21,600085.SH
20220630,338739054.91,949281707.75,7229209230.72,2167027132.09,26620998240.17,3553312460.02,1726955937.8999999,19963516267.66,600085.SH
20220331,396156951.91,934100363.26,6298312540.27,2036883545.29,25552601822.14,3953698821.02,2045888788.14,18842154453.75,600085.SH
20211231,299849650.23000014,1015857648.5099998,6302362960.68,2097971103.38,25072835362.31,3919917415.370001,2089106263.7200003,18173615612.56,600085.SH
20210930,292724246.36,527108021.3700001,6367560437.82,1638808422.59,24265304267.66,3323888086.38,1730157613.0699997,17633178266.91,600085.SH
20220930,182570902.10999995,-60733980.480000004,2044886105.65,160251024.74,10053310119.73,1108212389.7500002,722592472.7100003,5341750307.63,002409.SZ
20220630,133918015.27000004,50502377.04000001,1795409551.17,156849651.76,8153014309.97,1093496814.52,788043903.43,3732819720.72,002409.SZ
20220331,137563953.95,70068337.64,1180619649.41,177561256.68,7543661719.3,965112203.01,657688076.93,3417419681.69,002409.SZ
20211231,13809685.030000031,207320659.63,1073786390.41,156531109.5,7295773712.4,1090095609.0699997,874806984.2499998,3409756397.32,002409.SZ
20210930,130060028.23999998,-55798774.129999995,945130737.26,160852876.39,7257943743.71,888907170.1900003,636289269.5,3219548804.25,002409.SZ
20220930,35538965.99000001,-163022075.47,1392048138.52,713540074.93,4124814546.37,593168853.5899999,474464319.2400001,1866209228.46,603595.SH
20220630,27899270.619999997,-107282135.88,1213064983.24,596667779.99,3473414734.09,452773171.09000003,367947977.6999999,1437483563.49,603595.SH
20220331,18309850.54,53487218.75,1079871094.54,577323586.19,3274719914.13,385603287.38,309019258.97,1368303252.24,603595.SH
20211231,231105.51999999955,-354159.4799999967,1184606950.04,487969325.82,3271618503.69,420756325.61,332125243.9599999,1415328052.3,603595.SH
20210930,9623177.93,-95022042.53,1104301901.24,477604982.45,2713362807.03,416908008.55,343084751.42,1021857245.56,603595.SH
20220930,2922217.299999997,-4869242.230000019,699458542.5,170987437.2,2341024108.4,517735778.74,431395461.71000004,1279349098.51,300218.SZ
20220630,3934621.580000002,157726237.47000003,772607889.32,172456565.56,2396057173.39,503955726.3999999,422142046.9499999,1330084131.61,300218.SZ
20220331,13022872.02,30242235.89,716066460.56,173966425.35,2309602375.28,484420485.16,395478934.85,1242977328.02,300218.SZ
20211231,27470967.810000002,100876968.92999998,775021884.72,172726071.82,2203254956.32,558359017.44,434658512.5500002,1124142362.43,300218.SZ
20210930,26504980.010000005,51129545.67,810874038.14,110111296.62,2180697857.89,535062690.79999995,421961888.13999987,1082653090.93,300218.SZ
20220930,66829095.55999999,89276209.72,133835793.57,30741084.55,1551837041.32,212414939.69000006,89046428.59,952051832.06,002222.SZ
20220630,62251666.17,50351557.050000004,124412435.98,31202696.72,1470264997.13,195814407.75,78860251.24,883329403.92,002222.SZ
20220331,51596501.44,55991952.38,90201469.51,23387211.6,1421456776.02,197670219.14,93035066.11,851599369.36,002222.SZ
20211231,27625580.390000015,53585561.95,97206238.62,22774576.24,1377644882.7,144084112.94000006,67586230.33999997,822694026.9,002222.SZ
20210930,54351292.010000005,35057863.9,97464412.19,25254321.45,1346527223.84,191661832.95,88356742.35,815628384.07,002222.SZ
20220930,5615139.0,-1534034.0599999987,426598471.52,17163085.23,1204102772.45,84823331.28,50552684.10000001,648096391.07,300275.SZ
20220630,10020971.44,3742286.4399999976,351978707.02,18920017.0,1113096102.55,73204060.13000001,35221154.29,616806204.41,300275.SZ
20220331,6989146.17,26146505.87,383581344.56,19999016.0,1138101674.84,77096927.46,48315104.04,642806481.78,300275.SZ
20211231,9511513.09,16709165.49,410016013.58,20078015.0,1155182271.95,124932823.17000002,83321086.85,656736202.75,300275.SZ
20210930,4857377.129999999,-22920405.71,306007866.77,21256814.0,1040645175.79,69923774.22999999,39561902.81999999,571123113.38,300275.SZ
20220930,1055011973.5699997,1281137072.83,12268621905.66,7754173960.16,42409872241.54,3922939046.299999,1703883866.6399994,21510679497.19,601001.SH
20220630,1457163201.5400002,2440135845.65,14790347352.67,7616891196.57,43218595050.46,4743056998.27,1841491193.2400002,22355106349.38,601001.SH
20220331,901769837.47,105425415.99,14036227666.75,7432900806.82,40802261232.27,4123391612.41,2059394988.31,20091557002.85,601001.SH
20211231,2059873363.2600002,3981213547.2899995,16257317625.22,6273118463.81,40345008421.7,6952564052.320002,2212658929.299999,19547323853.94,601001.SH
20210930,1243358491.6,83395740.49000025,13141179765.64,6915862297.86,36472643398.55,4166140926.16,1959878299.0200005,16453466887.98,601001.SH
20220930,329838375.7900001,229856426.88,518230821.24,26405315.21,6661803096.06,879765668.3399999,260078841.66000003,4548756414.19,300832.SZ
